gene	Counts
PRKG1	2
PROSER2	0
PRPF18	3
PRR26	0
PSTK	0
PTEN	2
PTER	0
PTF1A	0
PTPRE	0
PWWP2B	0
R3HCC1L	0
RAB18	6
RASSF4	0
RBM17	16
RBM20	0
REEP3	0
RET	0
RGR	0
RNU6-2	0
RNU6-53P	0
RPARP-AS1	1
RPEL1	0
RPP30	0
RPP38	1
RPS24	76
SAMD8	0
SCART1	0
SCD	0
SEC23IP	2
SEC24C	1
SEC61A2	0
SEMA4G	0
SFR1	0
SFTPA1	0
SFXN2	0
SFXN3	0
SGPL1	4
SH2D4B	4
SH3PXD2A-AS1	0
SHOC2	2
SIRT1	0
SLC18A2	0
SLC18A3	0
SLC29A3	0
SLC35G1	5
SLC39A12	0
SLIT1-AS1	0
SLK	2
SMC3	12
SNCG	0
SNORD98	0
SORCS3	0
SPAG6	0
SRGN	0
ST8SIA6-AS1	1
STAM	0
STAMBPL1	0
STOX1	3
SUFU	0
SUPV3L1	3
SUV39H2	4
SVILP1	0
TACC2	2
TAF3	33
TAF5	6
TBC1D12	1
TCERG1L-AS1	0
TCF7L2	0
TDRD1	5
TECTB	0
TET1	0
TEX36-AS1	0
TFAM	1
THNSL1	4
TIMM23B	0
TLX1	0
TMEM180	0
TMEM236	0
TMEM254	0
TMEM72	0
TNKS2	4
TRIM8	2
TRUB1	0
TSPAN14	3
TSPAN15	1
UBE2D1	0
UBTD1	0
UCN3	0
UNC5B	0
UTF1	0
VCL	3
VDAC2	1
VENTX	0
VIM	0
VPS26A	1
VTI1A	0
VWA2	0
WAC	30
WBP1L	1
WDFY4	0
WDR11	1
WDR37	3
WNT8B	0
ZDHHC16	1
ZEB1	0
ZFYVE27	0
ZMIZ1	0
ZMYND11	1
ZNF22	11
ZNF32-AS1	0
ZNF32-AS2	0
ZNF32-AS3	0
ZNF33A	0
ZNF365	0
ZNF37A	0
ZNF485	0
ZNF487	0
ZNF488	0
ZNF503-AS1	1
ZNF503-AS2	0
ZNF511	0
ZNF518A	2
ZRANB1	5
ZSWIM8	1
AAMDC	0
AASDHPPT	1
ABCG4	1
ACAD8	0
ACAT1	3
ACCS	0
ACCSL	36
ACER3	0
ACTN3	0
ADAMTS15	0
ADM	0
ADRBK1	1
AIP	0
AKIP1	2
ALDH3B1	0
ALKBH3	1
AMOTL1	3
AMPD3	2
ANKK1	0
ANKRD13D	0
ANKRD42	1
ANKRD49	0
ANO1	1
ANO3	1
ANO5	0
AP2A2	1
API5	4
APLP2	5
APOC3	0
AQP11	0
ARCN1	6
ARHGAP42	0
ARHGEF12	7
ARHGEF17	0
ARL14EP	3
ARL2	0
ARL2-SNX15	0
ARNTL	0
ART1	0
ASRGL1	0
ATG13	0
ATG16L2	0
ATHL1	0
ATM	1
ATP5L	1
B3GNT6	0
B4GALNT4	0
BACE1-AS	0
BANF1	7
BARX2	5
BBOX1	0
BBS1	0
BCO2	0
BDNF-AS	0
BEST1	0
BIRC2	10
BIRC3	0
BRSK2	0
C11orf1	0
C11orf30	3
C11orf31	0
C11orf42	0
C11orf44	0
C11orf49	0
C11orf52	0
C11orf53	0
C11orf54	0
C11orf57	10
C11orf58	11
C11orf63	0
C11orf70	0
C11orf73	0
C11orf74	2
C11orf80	0
C11orf84	5
C11orf86	0
C11orf87	0
C11orf88	0
C11orf96	0
C11orf97	0
C2CD2L	1
CABP4	0
CALCB	0
CAND1.11	0
CAPN1	0
CAPN5	2
CAPRIN1	1
CARNS1	0
CAT	0
CBL	0
CCDC15	25
CCDC67	0
CCDC81	0
CCDC83	0
CCDC84	0
CCDC85B	0
CCDC86	3
CCDC88B	0
CCKBR	0
CCND1	0
CCS	1
CD151	0
CD3E	0
CD3G	0
CD44	0
CD5	1
CD6	0
CD81	0
CD82	8
CDC42EP2	0
CEP164	0
CEP57	9
CHEK1	39
CLDN25	0
CLP1	0
CNGA4	0
CNIH2	0
CNTF	0
CNTN5	1
COLCA2	0
COX8A	0
CRACR2B	0
CREB3L1	1
CRTAM	0
CRY2	1
CST6	0
CSTF3-AS1	0
CTNND1	29
CTR9	10
CTSW	0
CTTN	5
CUL5	71
CXCR5	0
DAGLA	0
DAK	0
DCPS	0
DDB2	0
DDI1	0
DDIAS	1
DDX10	26
DDX25	0
DEFB108B	0
DEPDC7	18
DGAT2	0
DGKZ	0
DISC1FP1	0
DIXDC1	0
DKFZp686K1684	0
DKFZp779M0652	0
DLAT	0
DNAJB13	0
DNAJC24	0
DNAJC4	0
DNHD1	0
DPF2	17
DPP3	3
DRAP1	2
DRD4	0
DTX4	0
DYNC2H1	2
EED	0
EHBP1L1	0
EHF	0
EI24	6
EIF3F	11
EIF3M	2
ELMOD1	0
ELP4	0
ENDOD1	0
EPS8L2	0
ESRRA	0
EXT2	0
F2	0
FADD	0
FADS2	0
FAM111A	0
FAM111B	8
FAM118B	5
FAM180B	0
FAM86C1	0
FAM89B	0
FAM99A	0
FAR1	0
FAT3	0
FBXO3-AS1	0
FDX1	0
FEN1	2
FERMT3	0
FIBIN	0
FJX1	0
FKBP2	1
FLI1	0
FLRT1	0
FOLH1B	0
FOLR1	0
FOLR2	0
FOLR3	0
FOLR4	0
FOXR1	2
FOXRED1	0
FRMD8	0
FSHB	0
FUT4	0
GAL	0
GAS2	0
GLB1L2	1
GLB1L3	0
GLYATL1	4
GNG3	0
GPR137	2
GRAMD1B	0
GRIA4	0
GRIK4	5
GRM5-AS1	0
GSTP1	0
GTF2H1	1
GYLTL1B	0
HEPHL1	1
HEPN1	0
HINFP	0
HIPK3	0
HMBS	0
HOTS	0
HSD17B12	1
HSPB2	0
HSPB2-C11orf52	0
HTATIP2	1
HTR3A	0
HTR3B	0
HYLS1	26
IFITM1	0
IFITM2	0
IGF2-AS	0
IGHMBP2	1
IL10RA	0
IL18BP	0
ILK	0
INCENP	1
INPPL1	0
INSC	1
IPO7	2
JAM3	3
JRKL	0
KAT5	0
KCNC1	0
KCNJ5	0
KCNK4	0
KCNQ1	1
KCNQ1DN	0
KCTD21-AS1	0
KDM2A	1
KDM4D	0
KDM4E	0
KIAA1377	0
KIAA1549L	3
KIAA1731	15
KIRREL3-AS2	0
KIRREL3-AS3	0
KLC2	0
KMT2A	0
KRT8P41	0
KRTAP5-10	0
KRTAP5-5	0
KRTAP5-6	0
KRTAP5-7	0
KRTAP5-8	0
KRTAP5-9	0
KRTAP5-AS1	0
LAYN	0
LDHA	5
LDHAL6A	9
LDHC	1
LDLRAD3	5
LGALS12	0
LINC00167	0
LINC00294	0
LINC00301	0
LINC01150	0
LINC01488	0
LINC01493	0
LINC01499	0
LOC100128239	0
LOC100128494	0
LOC100129203	0
LOC100129216	0
LOC100130987	0
LOC100506082	0
LOC100506127	0
LOC100506368	0
LOC100507283	0
LOC100507384	0
LOC100996455	0
LOC101054525	0
LOC101927120	0
LOC101927495	0
LOC101928008	0
LOC101928053	0
LOC101928535	0
LOC101928580	0
LOC101928812	0
LOC101928823	0
LOC101928894	0
LOC101928896	0
LOC101929295	0
LOC101929340	0
LOC101929427	0
LOC101929473	0
LOC101929497	0
LOC101929517	0
LOC102724301	0
LOC102724784	0
LOC102724957	0
LOC221122	0
LOC283177	0
LOC341056	0
LOC399886	0
LOC440040	0
LOC494141	0
LOC643923	0
LOC646813	0
LOC653486	0
LRFN4	0
LRP4-AS1	0
LRP5	0
LRRC10B	0
LRRC55	0
LRRC56	0
LRTOMT	0
LSP1	0
LUZP2	0
MADD	5
MALAT1	1
MAPK8IP1	0
MARK2	0
MDK	0
MED17	0
METTL12	0
METTL15	0
MICAL2	1
MICALCL	10
MIR1237	0
MIR1260B	0
MIR129-2	0
MIR130A	0
MIR1343	0
MIR3160-2	0
MIR34B	0
MIR34C	0
MIR3656	0
MIR3973	0
MIR4486	0
MIR4488	0
MIR4489	0
MIR4491	0
MIR4492	0
MIR4686	0
MIR4687	0
MIR4688	0
MIR4690	0
MIR4691	0
MIR4692	0
MIR4693	0
MIR548AR	0
MIR548K	0
MIR5692A1	0
MIR6090	0
MIR610	0
MIR612	0
MIR6124	0
MIR6128	0
MIR670	0
MIR6716	0
MIR6743	0
MIR6744	0
MIR6748	0
MIR6752	0
MIR6753	0
MIR6754	0
MIR6755	0
MIR6860	0
MIR6879	0
MIR7113	0
MIR8052	0
MMP26	0
MOGAT2	0
MRGPRF-AS1	0
MRGPRG-AS1	0
MRGPRX3	0
MRGPRX4	0
MRPL23	0
MRPL48	0
MRPL49	0
MRVI1-AS1	0
MS4A1	0
MS4A10	0
MS4A12	0
MS4A13	0
MS4A14	0
MS4A15	0
MS4A2	0
MS4A3	0
MS4A4A	0
MS4A5	0
MS4A6E	0
MS4A7	0
MS4A8	0
MTNR1B	0
MUC2	0
MUC5B	0
MUS81	1
MYEOV	0
MYO7A	0
MYOD1	0
MYRF	0
NAA40	1
NAALAD2	0
NADSYN1	1
NAT10	3
NAV2	5
NCAM1	0
NCR3LG1	0
NDUFS3	0
NDUFS8	0
NDUFV1	0
NEAT1	0
NELL1	0
NEU3	0
NLRP14	0
NLRP6	0
NLRX1	0
NNMT	0
NPAS4	0
NR1H3	0
NRGN	0
NS3BP	0
NTM	0
NTM-IT	0
NUCB2	1
NUDT22	0
NXPE2	0
OAF	1
ODF3	0
OLFML1	1
OMP	0
OOSP2	216
OR10A2	0
OR10A4	0
OR10A5	0
OR10G4	0
OR10G8	0
OR10G9	0
OR10V2P	0
OR1S1	0
OR2AG1	0
OR2D3	0
OR4A15	0
OR4A16	0
OR4A47	0
OR4B1	0
OR4C13	0
OR4C15	0
OR4C16	0
OR4C3	0
OR4C46	0
OR4C6	0
OR4D10	0
OR4D11	0
OR4D5	0
OR4D6	0
OR4D9	0
OR4P4	0
OR4S1	0
OR4S2	0
OR4X1	0
OR4X2	0
OR51A7	0
OR51B6	0
OR51D1	0
OR51E1	1
OR51F2	0
OR51I2	0
OR51L1	0
OR51M1	0
OR51Q1	0
OR51T1	0
OR52B6	0
OR52D1	0
OR52E4	0
OR52I1	0
OR52I2	0
OR52J3	0
OR52K1	0
OR52K2	0
OR52M1	0
OR52N2	0
OR52N4	0
OR52W1	0
OR56A3	0
OR56B1	0
OR56B4	0
OR5A1	0
OR5AK2	0
OR5AK4P	0
OR5AN1	0
OR5AR1	0
OR5AS1	0
OR5D13	0
OR5D14	0
OR5D16	0
OR5D18	0
OR5E1P	0
OR5J2	0
OR5L1	0
OR5L2	0
OR5T1	0
OR5T3	0
OR6Q1	0
OR7E14P	0
OR8A1	0
OR8D4	0
OR8G1	0
OR8G2	0
OR8G5	3
OR8H2	0
OR8H3	0
OR8I2	0
OR8J1	0
OR8K1	0
OR8K3	0
OR8U1	0
OR8U8	0
OR9G1	0
OR9G9	0
OR9Q1	0
OR9Q2	0
OTOG	0
OTUB1	1
OVOL1	0
P2RX3	0
P2RY2	0
P2RY6	0
PAAF1	0
PACS1	2
PAFAH1B2	4
PANO	0
PANX1	1
PANX3	0
PARVA	1
PATE1	0
PATE3	0
PATE4	0
PAUPAR	0
PCF11	9
PCNXL3	0
PDE3B	0
PDHX	1
PDZD3	0
PELI3	0
PGA3	0
PGA4	0
PGA5	0
PGAP2	3
PHLDB1	0
PHRF1	0
PIWIL4	0
PKNOX2	1
PKP3	0
PLCB3	0
PLEKHB1	2
PNPLA2	1
POLA2	2
POLD3	12
POLR2G	1
POU2F3	0
PPFIA1	25
PPFIBP2	1
PPME1	3
PPP1R32	0
PPP2R5B	0
PPP6R3	3
PRDM11	0
PRDX5	0
PRMT3	0
PRR5L	6
PRRG4	0
PRSS23	0
PSMD13	2
PTDSS2	0
PTPMT1	0
PTPRJ	0
PTS	0
QSER1	0
RAB1B	1
RAB30-AS1	0
RAB39A	0
RAD9A	0
RAG1	0
RARRES3	0
RASSF10	0
RASSF7	0
RBM14	0
RBM14-RBM4	0
RBM4	1
RBM7	0
RBMXL2	0
RCE1	0
RCN1	0
RELT	0
REXO2	9
RHOD	0
RIC8A	0
RNF121	1
RNF169	1
RNF214	1
RNF26	0
ROBO3	1
ROM1	0
RPL27A	10
RPLP0P2	1
RPLP2	25
RPS3	35
RPS6KA4	0
RPS6KB2	0
RRM1	2
RTN3	7
RTN4RL2	1
SAA1	0
SAC3D1	0
SART1	0
SBF2-AS1	0
SC5D	1
SCARNA9	0
SCGB1A1	0
SCGB1C1	0
SCGB1D1	0
SCGB1D2	0
SCGB2A1	0
SCGB2A2	0
SCYL1	0
SDHAF2	0
SDHD	0
SEC14L1P1	2
SERPING1	0
SERPINH1	0
SF3B2	6
SHANK2-AS1	0
SHANK2-AS3	0
SIDT2	1
SIK2	0
SIPA1	0
SLC17A6	0
SLC22A10	0
SLC22A11	0
SLC22A12	0
SLC22A18	0
SLC22A20	0
SLC22A9	0
SLC35C1	1
SLC37A2	0
SLC39A13	0
SLC3A2	0
SLC6A5	15
SLCO2B1	0
SMPD1	0
SMTNL1	0
SNORA23	0
SNORA45A	0
SNORA45B	0
SNORA52	0
SNORA57	0
SNORD15A	0
SNORD15B	0
SNX15	2
SNX32	0
SORL1	1
SPA17	0
SPCS2	1
SPDYC	5
SPON1	4
SPTY2D1-AS1	0
SRSF8	0
SSH3	0
SSSCA1	0
ST14	2
ST3GAL4	1
STIM1	0
STIP1	1
STT3A	4
STX3	3
SWAP70	2
SYT12	0
SYT8	0
SYT9	1
TAF6L	0
TAGLN	0
TALDO1	6
TBC1D10C	0
TBCEL	2
TBRG1	0
TCIRG1	0
TCP11L1	0
TEAD1	3
TECTA	9
TEX12	0
TEX40	0
THRSP	0
TIGD3	0
TIMM10B	3
TIRAP	0
TM7SF2	0
TMEM109	4
TMEM126A	3
TMEM126B	0
TMEM132A	0
TMEM133	0
TMEM135	1
TMEM136	0
TMEM138	3
TMEM151A	0
TMEM179B	0
TMEM216	0
TMEM25	0
TMEM45B	0
TMEM80	3
TMEM86A	0
TMEM9B-AS1	0
TMPRSS4	0
TMX2	3
TMX2-CTNND1	0
TNNI2	0
TNNT3	0
TOLLIP-AS1	0
TPBGL	0
TPCN2	0
TRAPPC4	0
TRIM22	0
TRIM34	0
TRIM44	0
TRIM48	0
TRIM49B	0
TRIM49C	0
TRIM49D1	0
TRIM49D2P	0
TRIM51	0
TRIM53AP	0
TRIM6	10
TRIM6-TRIM34	0
TRIM64	0
TRIM77	38
TRPC2	0
TSGA10IP	0
TSKU	0
TSPAN18	4
TSPAN32	0
TSPAN4	0
TSSC2	0
TSSC4	1
TTC12	2
TTC17	1
TTC36	0
TTC9C	7
TUB	0
TUB-AS1	0
TYR	0
UBASH3B	0
UBE4A	0
UBTFL1	0
UPK2	0
UQCC3	0
USP2-AS1	2
USP35	1
USP47	5
UVRAG	0
VEGFB	0
VPS11	0
VPS26B	0
VPS51	0
VWA5A	6
WEE1	0
WT1-AS	0
WTAPP1	0
YAP1	4
ZBED5-AS1	0
ZBTB16	5
ZC3H12C	0
ZDHHC13	1
ZDHHC5	7
ZFP91	1
ZFP91-CNTF	0
ZFPL1	0
ZNF143	9
ZNF215	38
ZNF408	2
ZP1	4
A2M-AS1	0
A2ML1	2
AACS	2
ACACB	0
ACAD10	0
ACADS	0
ACSM4	0
ACSS3	0
ACTR6	0
ACVR1B	21
ACVRL1	0
ADAM1A	0
ADIPOR2	6
AEBP2	0
AGAP2-AS1	0
ALDH2	0
ALG10	0
ALG10B	0
ALX1	0
AMDHD1	0
AMHR2	0
ANKRD13A	3
ANKRD33	0
ANO4	0
ANO6	8
ANP32D	0
APAF1	1
APOLD1	0
AQP2	0
AQP5	0
AQP6	0
ARHGEF25	0
ARID2	7
ARL6IP4	0
ARNTL2	0
ASCL1	0
ASCL4	0
ASIC1	0
ATF1	0
ATF7IP	6
ATG101	0
ATN1	0
ATP2A2	3
ATP6V0A2	0
ATXN7L3B	5
B3GNT4	2
B4GALNT3	0
BCDIN3D-AS1	0
BCL2L14	0
BCL7A	1
BICD1	0
BLOC1S1	0
BLOC1S1-RDH5	0
BRI3BP	0
BTBD11	0
C12orf10	0
C12orf29	2
C12orf40	1
C12orf45	0
C12orf5	0
C12orf54	0
C12orf57	0
C12orf60	0
C12orf65	12
C12orf74	0
C12orf75	0
C1RL-AS1	0
C1S	0
CABP1	0
CACNA1C	0
CACNA1C-IT2	0
CACNA1C-IT3	0
CACNB3	0
CAND1	0
CAPZA3	0
CASC18	4
CCDC184	0
CCDC42B	0
CCDC60	0
CCDC62	0
CCDC63	0
CCDC64	0
CCDC65	0
CCDC77	10
CCDC91	4
CCND2	7
CCT2	19
CD27	0
CD4	0
CD9	2
CDK2	0
CDKN1B	0
CEP83-AS1	0
CHPT1	1
CHST11	0
CLEC12A	0
CLEC12B	0
CLEC2D	6
CLEC4A	0
CLEC4D	0
CLEC6A	0
CLEC9A	0
CLIP1-AS1	0
CLLU1	0
CLSTN3	0
CMAS	0
CNOT2	9
CNTN1	0
COPS7A	0
COPZ1	1
COQ10A	0
COX14	0
COX6A1	3
CPSF6	1
CRADD	0
CREBL2	0
CUX2	0
DAO	0
DAZAP2	7
DDX11	1
DDX47	6
DDX55	3
DENND5B-AS1	0
DENR	0
DERA	1
DGKA	0
DIP2B	0
DNAH10	9
DNAJC22	0
DNM1L	2
DPPA3	268
DRAM1	0
DSTNP2	0
DTX1	0
DTX3	0
DYNLL1	3
DYRK2	0
DYRK4	0
EID3	2
EIF4B	11
ELK3	2
EMG1	0
EMP1	0
ENO2	0
EP400	2
EP400NL	0
ERBB3	0
ERC1	7
ERP29	0
ESPL1	1
ESYT1	0
ETNK1	0
ETV6	1
FAM101A	0
FAM138D	0
FAM216A	0
FAM222A	0
FAM66C	0
FAM71C	0
FAR2	0
FBRSL1	0
FBXW8	0
FGD4	3
FGFR1OP2	0
FICD	0
FKBP4	1
FLJ12825	0
FLJ13224	0
FLJ37505	0
FLJ41278	0
FOXJ2	0
FRS2	0
FZD10	0
GABARAPL1	1
GALNT8	0
GAPDH	6
GAS2L3	1
GATC	0
GDF11	0
GLI1	0
GLIPR1	7
GLIPR1L1	0
GLIPR1L2	0
GLT1D1	0
GNB3	0
GOLT1B	7
GPD1	1
GPR133	0
GPR162	0
GPR182	0
GPRC5A	0
GRASP	0
GTF2H3	0
H1FNT	0
H2AFJ	0
HCFC2	2
HELB	0
HIGD1C	0
HIP1R	1
HMGA2	0
HNF1A	0
HNRNPA1	4
HNRNPA1P10	0
HOXC10	0
HOXC11	0
HOXC12	0
HOXC13	0
HOXC4	0
HOXC5	0
HOXC6	0
HOXC8	0
HOXC9	0
HSD17B6	0
HSP90B1	11
HSPB8	0
HTR7P1	0
IAPP	0
IFNG-AS1	0
IFT81	0
IGFBP6	0
IKZF4	2
IL23A	0
INHBC	0
INHBE	0
IQSEC3	0
IRAK3	0
IRAK4	0
ISCU	3
ITFG2	0
KCNA1	0
KCNA5	0
KCNA6	0
KCNH3	0
KCNMB4	0
KIAA1033	5
KIAA1467	2
KIAA1551	16
KIF5A	0
KLHL42	3
KLRD1	0
KLRF1	0
KLRF2	0
KLRG1	0
KNTC1	1
KRT18	1
KRT19P2	0
KRT7	0
KRT86	0
LAG3	0
LARP4	6
LEMD3	0
LEPREL2	0
LETMD1	0
LGR5	0
LINC00173	0
LINC00507	0
LINC00592	0
LINC00615	0
LINC00935	0
LINC00936	1
LINC00941	0
LINC00942	0
LINC00943	0
LINC00987	0
LINC01252	2
LINC01257	0
LINC01405	0
LINC01479	0
LINC01489	0
LINC01490	0
LLPH-AS1	0
LOC100049716	0
LOC100128554	0
LOC100129361	0
LOC100130238	0
LOC100240734	0
LOC100288778	0
LOC100288798	0
LOC100335030	0
LOC100506125	0
LOC100506314	0
LOC100506393	0
LOC100507091	0
LOC100507175	1
LOC100507424	0
LOC100652999	0
LOC101593348	1
LOC101927292	0
LOC101927464	0
LOC101927694	0
LOC101927735	0
LOC101927905	0
LOC101928100	0
LOC101928137	0
LOC101928162	0
LOC101928416	0
LOC101928441	0
LOC101928449	0
LOC101928471	0
LOC101928530	0
LOC101928937	0
LOC101929084	0
LOC101929162	1
LOC101929384	0
LOC101930452	1
LOC102724050	0
LOC102724663	0
LOC102724933	0
LOC283352	0
LOC338797	0
LOC374443	2
LOC400043	0
LOC642846	0
LOH12CR1	2
LRMP	1
LRP1	0
LRRC23	1
LRRC43	0
LRRIQ1	0
LRRK2	0
LRTM2	0
LTBR	0
LYRM5	2
LYZ	0
MAP1LC3B2	1
MAPKAPK5	0
MARCH9	0
MARS	4
MBD6	1
MDM2	1
MED21	7
METAP2	36
METTL20	0
METTL21B	0
METTL25	0
METTL7A	0
METTL7B	0
MFSD5	1
MGST1	0
MIR1228	0
MIR1244-1	0
MIR1244-2	0
MIR1244-3	0
MIR1251	0
MIR1252	0
MIR135A2	0
MIR141	0
MIR148B	0
MIR1827	0
MIR196A2	0
MIR200C	0
MIR331	0
MIR3612	0
MIR3652	0
MIR3685	0
MIR3908	0
MIR3913-2	0
MIR3922	0
MIR3974	0
MIR4497	0
MIR4698	0
MIR4699	0
MIR4700	0
MIR492	0
MIR5188	0
MIR548C	0
MIR5692B	0
MIR5700	0
MIR6125	0
MIR613	0
MIR614	0
MIR615	0
MIR6502	0
MIR6505	0
MIR6757	0
MIR6758	0
MIR6760	0
MIR6761	0
MIR6762	0
MIR6763	0
MIR920	0
MIRLET7I	0
MLEC	1
MLXIP	7
MMP17	0
MON2	1
MRPL42	1
MRPS35	3
MSRB3	0
MUC19	0
MUCL1	0
MVK	1
MYBPC1	0
MYF5	0
MYF6	0
MYL6	0
MYL6B	0
MYO1H	1
NAB2	0
NABP2	1
NANOG	0
NANOGNB	0
NAV3	0
NCAPD2	3
NCKAP1L	0
NDUFA9	0
NECAP1	1
NEDD1	11
NEUROD4	0
NOC4L	0
NR1H4	0
NR4A1	0
NTF3	0
NTS	0
NUDT4	0
NUDT4P1	0
NUDT4P2	0
NUP107	4
NXPH4	2
OAS1	0
OAS2	0
OAS3	1
OGFOD2	0
OR10A7	0
OR10P1	0
OR2AP1	0
OR6C1	0
OR6C2	0
OR6C3	0
OR6C4	0
OR6C65	0
OR6C68	0
OR6C74	0
OR6C75	0
OR6C76	0
OR7E47P	0
OR8S1	0
OR9K2	0
ORAI1	4
ORMDL2	1
OS9	3
OTOGL	0
OVCH1-AS1	0
P2RX2	0
P2RX4	0
P2RX7	0
PA2G4	10
PARPBP	2
PCBP2	2
PCBP2-OT1	1
PCED1B	0
PDE1B	0
PDE3A	1
PDE6H	0
PDZRN4	0
PEBP1	8
PEX5	0
PFDN5	2
PFKM	0
PGAM1P5	0
PGAM5	2
PHC1	0
PIK3C2G	0
PIP4K2C	2
PIWIL1	1
PLBD1-AS1	0
PLBD2	0
PLEKHA5	2
PLEKHG6	0
PLEKHG7	0
PLXNC1	1
POLR3B	5
PPFIBP1	0
PPHLN1	17
PRH2	0
PRKAB1	1
PRMT8	0
PRPF40B	0
PRPH	0
PRR13	2
PSMD9	6
PTMS	0
PTPN11	2
PTPN6	0
PTPRO	0
PTPRQ	0
PUS1	0
PWP1	34
PXMP2	0
PXN-AS1	0
PYROXD1	1
RAB21	1
RAB3IP	0
RAB5B	18
RAD51AP1	15
RAD9B	0
RAN	18
RAP1B	4
RASSF3	6
RASSF8	1
RBMS2	2
RDH5	0
REP15	0
RERG-AS1	3
RFC5	2
RFX4	0
RHNO1	1
RIC8B	0
RIMKLB	3
RITA1	0
RMST	0
RNF10	19
RNF34	134
RNFT2	0
RPH3A	6
RPL13AP20	0
RPL13P5	0
RPL41	0
RPS26	0
SCARNA10	0
SCN8A	0
SCYL2	2
SDSL	0
SETD1B	3
SETD8	0
SFSWAP	4
SH2B3	1
SHMT2	3
SIRT4	0
SKP1P2	0
SLC16A7	0
SLC17A8	0
SLC25A3	4
SLC26A10	0
SLC35E3	0
SLC39A5	0
SLC48A1	0
SLC4A8	0
SLCO1B1	0
SLCO1B3	0
SLCO1B7	0
SLCO1C1	0
SMARCD1	0
SMCO2	0
SNORA49	0
SNORA53	0
SNRNP35	1
SNRPF	5
SOAT2	0
SOCS2	4
SP1	0
SPATS2	0
SPIC	0
SPRYD4	1
SPX	0
SRGAP1	3
SRRM4	0
SSPN	0
STAB2	1
STK38L	0
STRAP	5
SUDS3	14
SUOX	0
SYT1	2
TAPBPL	0
TARBP2	0
TBC1D15	3
TBC1D30	0
TBK1	1
TBX5-AS1	0
TCHP	7
TCP11L2	0
TCTN1	1
TCTN2	0
TDG	0
TEAD4	1
TENC1	0
TESC-AS1	0
THAP2	0
TMBIM6	24
TMED2	4
TMEM106C	1
TMEM117	0
TMEM120B	3
TMEM132B	4
TMEM132C	0
TMEM19	0
TMEM198B	0
TMEM233	0
TMEM263	0
TMEM5	0
TMEM52B	0
TMPO	7
TMPRSS12	0
TMTC2	0
TMTC3	0
TPCN1	1
TPH2	0
TPI1	2
TRAFD1	14
TRHDE	0
TROAP	13
TSFM	1
TSPAN11	0
TSPAN31	0
TSPAN9	0
TUBA1C	201
TULP3	14
TXNRD1	0
UBE3B	2
ULK1	2
UNC119B	0
UNG	25
USP15	0
USP30	0
USP5	2
UTP20	0
VEZT	0
WDR66	0
WNK1	3
WNT1	0
WNT5B	0
WSCD2	0
XPOT	1
XRCC6BP1	0
YEATS4	23
ZC3H10	0
ZDHHC17	0
ZNF10	5
ZNF140	0
ZNF26	0
ZNF268	0
ZNF664	4
ZNF664-FAM101A	0
ZNF705A	0
ZNF740	0
ZNF84	0
ABHD13	1
AKAP11	18
ALG11	0
ALOX5AP	0
ARHGEF7	7
ARL11	0
ATP11A	2
ATP11AUN	0
ATP12A	0
ATP5EP2	0
ATP8A2	0
ATXN8OS	0
B3GALTL	0
BIVM	0
BIVM-ERCC5	0
BORA	0
BRCA2	8
BTF3P11	0
C1QTNF9	0
C1QTNF9B-AS1	0
CARKD	6
CCDC70	0
CCNA1	0
CDADC1	1
CDC16	2
CDK8	2
CHAMP1	3
CKAP2	10
CLDN10	1
CLN5	0
CLYBL	0
COG3	0
COG6	2
COL4A2	0
CPB2-AS1	0
CTAGE10P	0
CUL4A	0
CYSLTR2	0
DAOA	0
DGKH	0
DIAPH3-AS1	0
DIAPH3-AS2	0
DLEU1	3
DLEU7-AS1	0
DNAJC15	6
DNAJC3	15
DOCK9-AS1	0
DOCK9-AS2	0
EDNRB-AS1	5
EEF1DP3	0
ENOX1-AS2	0
ERCC5	0
EXOSC8	1
F10	0
F7	0
FAM124A	1
FAM216B	0
FARP1	2
FGF14-AS2	1
FGF9	3
FKSG29	0
FNDC3A	0
FREM2	0
FRY	0
GAS6-AS1	0
GAS6-AS2	0
GPALPP1	0
GPC5	0
GPC6	4
GPR180	0
GRK1	0
GRTP1-AS1	1
GSX1	0
GTF2F2	12
GTF3A	0
HNRNPA1L2	3
HS6ST3	0
HTR2A-AS1	0
IFT88	0
IL17D	0
ING1	2
INTS6-AS1	0
IPO5	2
IRG1	0
ITGBL1	1
ITM2B	0
KCNRG	0
KL	0
KLF5	0
LACC1	0
LAMP1	5
LINC00284	0
LINC00327	0
LINC00332	0
LINC00333	0
LINC00343	0
LINC00347	0
LINC00348	0
LINC00351	0
LINC00354	0
LINC00366	0
LINC00368	0
LINC00378	0
LINC00381	0
LINC00382	0
LINC00383	0
LINC00392	0
LINC00398	0
LINC00400	0
LINC00403	0
LINC00408	0
LINC00421	0
LINC00433	0
LINC00442	0
LINC00443	0
LINC00446	0
LINC00452	0
LINC00460	0
LINC00540	0
LINC00544	0
LINC00545	0
LINC00547	0
LINC00551	0
LINC00558	1
LINC00676	0
LINC01046	0
LINC01049	0
LINC01053	0
LINC01070	0
LINC01080	0
LMO7	14
LMO7DN	0
LOC101926897	0
LOC101927284	0
LOC101929140	0
LOC101929259	0
LOC101929657	0
LOC103191607	0
LRCH1	4
LRRC63	0
MBNL2	0
MCF2L	0
MED4-AS1	0
MEDAG	0
